[PC Hunter Standard][Kernel Hook]: 3093
挂钩对象		挂钩位置		钩子类型		挂钩处当前值		挂钩处原始值
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB1C21]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB1CAE]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB1E51]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB1E7D]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB1EE9]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB1EFF]->[-]		Inline		7F FA		FF F6
len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB1FB8]->[-]		Inline		00 97		80 FA
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB2009]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB2059]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB207D]->[-]		Inline		00 97		80 FA
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB20EF]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(6) [ntoskrnl.exe]		[0xFFFFF8045FEB20FD]->[-]		Inline		A0 4F 9F 3E 7D FA		68 DF BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB2116]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB2216]->[-]		Inline		00 FA		80 F6
len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB2220]->[-]		Inline		7F FA		FF F6
[*]len(3) [ntoskrnl.exe]		[0xFFFFF8045FEB22BF]->[-]		Inline		00 7D FA		40 FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB22CA]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB22DA]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB2305]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB233F]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB24E5]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB260B]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB2615]->[-]		Inline		7F FA		FF F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB271C]->[-]		Inline		00 FA		80 F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB274F]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB275F]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB27A4]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB2AE9]->[-]		Inline		7F FA		FF F6
[*]len(6) [ntoskrnl.exe]		[0xFFFFF8045FEB2B32]->[-]		Inline		A0 4F 9F 3E 7D FA		68 DF BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB2C09]->[-]		Inline		00 FA		80 F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB2C1C]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB2C30]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB2C3D]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB2C47]->[-]		Inline		7F FA		FF F6
len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB2D20]->[-]		Inline		7F FA		FF F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB2E6C]->[-]		Inline		00 FA		80 F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB2E73]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB2F33]->[-]		Inline		7F FA		FF F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB3015]->[-]		Inline		00 97		80 FA
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB3034]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB3101]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB3121]->[-]		Inline		7F FA		FF F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB315E]->[-]		Inline		7F FA		FF F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB317E]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB3188]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB32A9]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB32B3]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB32CE]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB342F]->[-]		Inline		7F FA		FF F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB34F4]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB350A]->[-]		Inline		7F FA		FF F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB3577]->[-]		Inline		7F FA		FF F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB35C5]->[-]		Inline		00 97		80 FA
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB35FC]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB36B0]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB36BA]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB373E]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB374B]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB3796]->[-]		Inline		00 97		80 FA
len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB3B60]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB3BF5]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB3C09]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB3DED]->[-]		Inline		00 97		80 FA
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB3E62]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB3F13]->[-]		Inline		00 FA		80 F6
[*]len(6) [ntoskrnl.exe]		[0xFFFFF8045FEB3F52]->[-]		Inline		A0 4F 9F 3E 7D FA		68 DF BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB3F72]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB3F90]->[-]		Inline		4F 9F 3E 7D FA		DF BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB3F9A]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(6) [ntoskrnl.exe]		[0xFFFFF8045FEB4077]->[-]		Inline		A0 4F 9F 3E 7D FA		68 DF BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB4082]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB408C]->[-]		Inline		4F 9F 3E 7D FA		DF BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB41DC]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB4254]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB4453]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB445D]->[-]		Inline		4F 9F 3E 7D FA		DF BE 7D FB F6
len(6) [ntoskrnl.exe]		[0xFFFFF8045FEB44B8]->[-]		Inline		A0 4F 9F 3E 7D FA		68 DF BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB44CC]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB4608]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB4668]->[-]		Inline		4F 9F 3E 7D FA		DF BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB4836]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB48D3]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB4937]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB49FE]->[-]		Inline		7F FA		FF F6
[*]len(3) [ntoskrnl.exe]		[0xFFFFF8045FEB4A4B]->[-]		Inline		00 7D FA		40 FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB4A56]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB4A66]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB4AB4]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB4BC2]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB4C7C]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB4D30]->[-]		Inline		00 FA		80 F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB4DFA]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB4E11]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB4E90]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB4F4B]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB4F64]->[-]		Inline		00 97		80 FA
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB4F7A]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB52A3]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB52B0]->[-]		Inline		00 FA		80 F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB52C1]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB52CE]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB533B]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB544B]->[-]		Inline		00 97		80 FA
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB54E7]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB54F4]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB5553]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB55E0]->[-]		Inline		00 97		80 FA
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB5674]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB5787]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB57D5]->[-]		Inline		00 97		80 FA
len(6) [ntoskrnl.exe]		[0xFFFFF8045FEB7030]->[-]		Inline		A0 4F 9F 3E 7D FA		68 DF BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB7044]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB7087]->[-]		Inline		4F 9F 3E 7D FA		DF BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB70C2]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB7995]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB7A22]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB7A3D]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB7B0B]->[-]		Inline		00 FA		80 F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB7BBF]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB7D9D]->[-]		Inline		7F FA		FF F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB7DBB]->[-]		Inline		4F 9F 3E 7D FA		DF BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB7F0C]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB80B2]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB8193]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB8281]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB8319]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB8346]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB835C]->[-]		Inline		7F FA		FF F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB869E]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB886C]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB887B]->[-]		Inline		7F FA		FF F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB8A89]->[-]		Inline		00 FA		80 F6
[*]len(6) [ntoskrnl.exe]		[0xFFFFF8045FEB8A92]->[-]		Inline		A0 4F 9F 3E 7D FA		68 DF BE 7D FB F6
[*]len(3) [ntoskrnl.exe]		[0xFFFFF8045FEB8BAF]->[-]		Inline		00 7D FA		40 FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB8BBA]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB8BCA]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB8C07]->[-]		Inline		00 97		80 FA
len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB8DC0]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB8DCD]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB8E87]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB8EEB]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB9029]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB911E]->[-]		Inline		00 FA		80 F6
len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB9188]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB922F]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB93CD]->[-]		Inline		00 FA		80 F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB93E3]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB95C1]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB95E8]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB96FC]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB97F7]->[-]		Inline		00 97		80 FA
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB9803]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB980D]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB992A]->[-]		Inline		00 FA		80 F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB9937]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB9970]->[-]		Inline		00 97		80 FA
len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB9A90]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB9ACF]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB9B31]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB9B43]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB9B50]->[-]		Inline		00 97		80 FA
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB9B8C]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB9BAC]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB9BDD]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB9BF8]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB9CA1]->[-]		Inline		00 97		80 FA
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEB9CC3]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEB9CFB]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBAC55]->[-]		Inline		00 97		80 FA
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEBACDC]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEBACEB]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBAD0B]->[-]		Inline		00 FA		80 F6
[*]len(3) [ntoskrnl.exe]		[0xFFFFF8045FEBBCB1]->[-]		Inline		00 7D FA		40 FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEBBCBF]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEBBCCC]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBBD1D]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBBDB4]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBBE14]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBC0C8]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBC0DE]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBC2BB]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBC3EF]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBC57F]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBC5F8]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBC60E]->[-]		Inline		7F FA		FF F6
len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBC6E8]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBCB9F]->[-]		Inline		00 FA		80 F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEBCBFF]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEBCC11]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEBCDB1]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEBCDCD]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEBCF0E]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
len(5) [ntoskrnl.exe]		[0xFFFFF8045FEBCF18]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBD129]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBD149]->[-]		Inline		7F FA		FF F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEBD162]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEBD176]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEBD222]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEBD22C]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEBD415]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEBD41F]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEBD569]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEBD57B]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBD6A0]->[-]		Inline		00 97		80 FA
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEBD6B9]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEBD6CB]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBD7AA]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBD82D]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBD843]->[-]		Inline		7F FA		FF F6
[*]len(3) [ntoskrnl.exe]		[0xFFFFF8045FEBD86D]->[-]		Inline		00 7D FA		40 FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEBD943]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBD9AB]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBD9BF]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBD9D6]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBD9E0]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBDA96]->[-]		Inline		00 FA		80 F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEBDAE5]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEBDB15]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEBDB99]->[-]		Inline		00 97		80 FA
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FEBDBE5]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
